pps,bps,avg_size,tcp_ratio,udp_ratio,icmp_ratio,label
446,666505,1494.41,0.01,0.0,0.02,1
442,666220,1507.29,0.0,0.0,0.03,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
441,665630,1509.37,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
446,666505,1494.41,0.01,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
447,666565,1491.2,0.02,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
10,2585,258.5,0.7,0.3,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
440,665040,1511.45,0.0,0.0,0.02,1
446,666505,1494.41,0.01,0.0,0.02,1
7,1856,265.14,1.0,0.0,0.0,1
5007,5337462,1066.0,0.0,1.0,0.0,1
51,28330,555.49,0.08,0.0,0.92,1
4629,4934514,1066.0,0.0,1.0,0.0,1
100,59000,590.0,0.0,0.0,1.0,1
5104,5440864,1066.0,0.0,1.0,0.0,1
4832,5150912,1066.0,0.0,1.0,0.0,1
151,88775,587.91,0.01,0.0,0.99,1
4776,5091216,1066.0,0.0,1.0,0.0,1
126,73816,585.84,0.01,0.0,0.99,1
52,30680,590.0,0.0,0.0,1.0,1
5013,5343858,1066.0,0.0,1.0,0.0,1
4786,5101876,1066.0,0.0,1.0,0.0,1
37,21830,590.0,0.0,0.0,1.0,1
5036,5367489,1065.82,0.0,1.0,0.0,1
5139,5478174,1066.0,0.0,1.0,0.0,1
65,36799,566.14,0.08,0.0,0.92,1
4982,5310812,1066.0,0.0,1.0,0.0,1
41,24190,590.0,0.0,0.0,1.0,1
5328,5679648,1066.0,0.0,1.0,0.0,1
36,21240,590.0,0.0,0.0,1.0,1
4987,5316142,1066.0,0.0,1.0,0.0,1
135,79650,590.0,0.0,0.0,1.0,1
5041,5373706,1066.0,0.0,1.0,0.0,1
18,10096,560.89,0.06,0.0,0.94,1
5135,5473910,1066.0,0.0,1.0,0.0,1
24,14369,598.71,0.04,0.0,0.96,1
5349,5702034,1066.0,0.0,1.0,0.0,1
5150,5489900,1066.0,0.0,1.0,0.0,1
51,29914,586.55,0.02,0.0,0.98,1
4908,5231928,1066.0,0.0,1.0,0.0,1
120,69752,581.27,0.02,0.0,0.98,1
5358,5711628,1066.0,0.0,1.0,0.0,1
13,7670,590.0,0.0,0.0,1.0,1
5337,5689242,1066.0,0.0,1.0,0.0,1
4944,5270304,1066.0,0.0,1.0,0.0,1
91,53899,592.3,0.01,0.0,0.99,1
4805,5122130,1066.0,0.0,1.0,0.0,1
171,100890,590.0,0.0,0.0,1.0,1
5243,5589038,1066.0,0.0,1.0,0.0,1
36,21240,590.0,0.0,0.0,1.0,1
5060,5393960,1066.0,0.0,1.0,0.0,1
106,62540,590.0,0.0,0.0,1.0,1
5245,5591170,1066.0,0.0,1.0,0.0,1
24,14160,590.0,0.0,0.0,1.0,1
4991,5320406,1066.0,0.0,1.0,0.0,1
63,37170,590.0,0.0,0.0,1.0,1
5265,5612490,1066.0,0.0,1.0,0.0,1
4902,5225532,1066.0,0.0,1.0,0.0,1
87,51330,590.0,0.0,0.0,1.0,1
5182,5524012,1066.0,0.0,1.0,0.0,1
41,23666,577.22,0.02,0.0,0.98,1
5078,5413148,1066.0,0.0,1.0,0.0,1
5049,5382234,1066.0,0.0,1.0,0.0,1
4920,5244720,1066.0,0.0,1.0,0.0,1
41,24190,590.0,0.0,0.0,1.0,1
5,686,137.2,1.0,0.0,0.0,1
5159,5499494,1066.0,0.0,1.0,0.0,1
5200,5543200,1066.0,0.0,1.0,0.0,1
5236,5581576,1066.0,0.0,1.0,0.0,1
5056,5389696,1066.0,0.0,1.0,0.0,1
4883,5205278,1066.0,0.0,1.0,0.0,1
136,79716,586.15,0.01,0.0,0.99,1
5092,5428072,1066.0,0.0,1.0,0.0,1
56,32864,586.86,0.02,0.0,0.98,1
5180,5521880,1066.0,0.0,1.0,0.0,1
5215,5559190,1066.0,0.0,1.0,0.0,1
5077,5412082,1066.0,0.0,1.0,0.0,1
5263,5610358,1066.0,0.0,1.0,0.0,1
5050,5383300,1066.0,0.0,1.0,0.0,1
40,23600,590.0,0.0,0.0,1.0,1
4976,5304416,1066.0,0.0,1.0,0.0,1
76,43989,578.8,0.04,0.0,0.96,1
4996,5325736,1066.0,0.0,1.0,0.0,1
45,26550,590.0,0.0,0.0,1.0,1
5194,5536804,1066.0,0.0,1.0,0.0,1
4981,5309746,1066.0,0.0,1.0,0.0,1
27,15930,590.0,0.0,0.0,1.0,1
5172,5513352,1066.0,0.0,1.0,0.0,1
100,59000,590.0,0.0,0.0,1.0,1
5350,5703100,1066.0,0.0,1.0,0.0,1
5169,5510154,1066.0,0.0,1.0,0.0,1
5155,5495230,1066.0,0.0,1.0,0.0,1
4867,5188222,1066.0,0.0,1.0,0.0,1
100,59000,590.0,0.0,0.0,1.0,1
5059,5392894,1066.0,0.0,1.0,0.0,1
74,43660,590.0,0.0,0.0,1.0,1
5447,5806502,1066.0,0.0,1.0,0.0,1
5412,5769192,1066.0,0.0,1.0,0.0,1
5229,5574114,1066.0,0.0,1.0,0.0,1
4866,5187156,1066.0,0.0,1.0,0.0,1
125,72690,581.52,0.02,0.0,0.98,1
5103,5439798,1066.0,0.0,1.0,0.0,1
69,40710,590.0,0.0,0.0,1.0,1
5210,5553860,1066.0,0.0,1.0,0.0,1
4899,5222334,1066.0,0.0,1.0,0.0,1
101,59799,592.07,0.01,0.0,0.99,1
1603,100098,62.44,1.0,0.0,0.0,1
1348,174001,129.08,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1697,220069,129.68,1.0,0.0,0.0,1
2013,125628,62.41,1.0,0.0,0.0,1
19,2840,149.47,0.37,0.63,0.0,1
2157,134688,62.44,1.0,0.0,0.0,1
1807,234218,129.62,1.0,0.0,0.0,1
13,2355,181.15,1.0,0.0,0.0,1
1757,230485,131.18,1.0,0.0,0.0,1
2077,129492,62.35,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2090,130500,62.44,1.0,0.0,0.0,1
1757,228751,130.19,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1923,120102,62.46,1.0,0.0,0.0,1
1631,211699,129.8,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1955,122034,62.42,1.0,0.0,0.0,1
1643,213907,130.19,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1787,234283,131.1,1.0,0.0,0.0,1
2140,133506,62.39,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1737,226368,130.32,1.0,0.0,0.0,1
2061,128610,62.4,1.0,0.0,0.0,1
1814,232213,128.01,1.0,0.0,0.0,1
2144,133956,62.48,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1790,228324,127.56,1.0,0.0,0.0,1
2141,133716,62.45,1.0,0.0,0.0,1
1362,85518,62.79,1.0,0.0,0.0,1
1168,144301,123.55,1.0,0.0,0.0,1
6,1790,298.33,1.0,0.0,0.0,1
2236,139488,62.38,1.0,0.0,0.0,1
1897,247339,130.38,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1786,229213,128.34,1.0,0.0,0.0,1
2121,132540,62.49,1.0,0.0,0.0,1
8,1922,240.25,1.0,0.0,0.0,1
1729,108210,62.59,1.0,0.0,0.0,1
1466,184513,125.86,1.0,0.0,0.0,1
6,1796,299.33,1.0,0.0,0.0,1
1792,233718,130.42,1.0,0.0,0.0,1
2116,132042,62.4,1.0,0.0,0.0,1
2088,130350,62.43,1.0,0.0,0.0,1
1747,228145,130.59,1.0,0.0,0.0,1
1657,212677,128.35,1.0,0.0,0.0,1
1965,122760,62.47,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1994,124584,62.48,1.0,0.0,0.0,1
1690,218431,129.25,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1691,218521,129.23,1.0,0.0,0.0,1
1979,123588,62.45,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1841,241939,131.42,1.0,0.0,0.0,1
2200,137184,62.36,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1887,248593,131.74,1.0,0.0,0.0,1
2244,139878,62.33,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1640,211855,129.18,1.0,0.0,0.0,1
1956,122106,62.43,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1616,207925,128.67,1.0,0.0,0.0,1
1900,118650,62.45,1.0,0.0,0.0,1
8,1922,240.25,1.0,0.0,0.0,1
1999,124830,62.45,1.0,0.0,0.0,1
1702,220231,129.4,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1562,198049,126.79,1.0,0.0,0.0,1
1841,115110,62.53,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1789,229746,128.42,1.0,0.0,0.0,1
2153,134406,62.43,1.0,0.0,0.0,1
1827,240486,131.63,1.0,0.0,0.0,1
2163,134820,62.33,1.0,0.0,0.0,1
1938,121002,62.44,1.0,0.0,0.0,1
1642,212731,129.56,1.0,0.0,0.0,1
6,1790,298.33,1.0,0.0,0.0,1
1629,102102,62.68,1.0,0.0,0.0,1
1372,170323,124.14,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1990,124356,62.49,1.0,0.0,0.0,1
1691,217045,128.35,1.0,0.0,0.0,1
8,1916,239.5,1.0,0.0,0.0,1
2006,124878,62.25,1.0,0.0,0.0,1
1668,224485,134.58,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1695,218875,129.13,1.0,0.0,0.0,1
1995,124494,62.4,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1646,212143,128.88,1.0,0.0,0.0,1
1942,121350,62.49,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2064,129036,62.52,1.0,0.0,0.0,1
1741,222709,127.92,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1845,238423,129.23,1.0,0.0,0.0,1
2178,135936,62.41,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2227,139092,62.46,1.0,0.0,0.0,1
1866,241903,129.64,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1963,122652,62.48,1.0,0.0,0.0,1
1660,212101,127.77,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2187,136416,62.38,1.0,0.0,0.0,1
1835,241027,131.35,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1938,121110,62.49,1.0,0.0,0.0,1
1642,206928,126.02,1.0,0.0,0.0,1
2062,270055,130.97,1.0,0.0,0.0,1
2461,153510,62.38,1.0,0.0,0.0,1
6,1790,298.33,1.0,0.0,0.0,1
1539,194101,126.12,1.0,0.0,0.0,1
1799,112542,62.56,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1823,235687,129.29,1.0,0.0,0.0,1
2169,135336,62.4,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1957,253645,129.61,1.0,0.0,0.0,1
2338,145866,62.39,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2180,136062,62.41,1.0,0.0,0.0,1
1860,241417,129.79,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1645,210313,127.85,1.0,0.0,0.0,1
1938,121098,62.49,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1665,217093,130.39,1.0,0.0,0.0,1
1988,124080,62.41,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1611,208267,129.28,1.0,0.0,0.0,1
1904,118926,62.46,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1641,209083,127.41,1.0,0.0,0.0,1
1951,121926,62.49,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
2131,133068,62.44,1.0,0.0,0.0,1
1806,234793,130.01,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1050,126277,120.26,1.0,0.0,0.0,1
1239,77718,62.73,1.0,0.0,0.0,1
6,1796,299.33,1.0,0.0,0.0,1
837,98245,117.38,1.0,0.0,0.0,1
1022,64218,62.84,1.0,0.0,0.0,1
8,1916,239.5,1.0,0.0,0.0,1
870,96300,110.69,1.0,0.0,0.0,1
1061,66678,62.84,1.0,0.0,0.0,1
805,93775,116.49,1.0,0.0,0.0,1
994,62436,62.81,1.0,0.0,0.0,1
1460,187891,128.69,1.0,0.0,0.0,1
1719,107436,62.5,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1885,242299,128.54,1.0,0.0,0.0,1
2214,138252,62.44,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1514,194497,128.47,1.0,0.0,0.0,1
1789,111750,62.47,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1748,224581,128.48,1.0,0.0,0.0,1
2077,129672,62.43,1.0,0.0,0.0,1
7,1856,265.14,1.0,0.0,0.0,1
1981,123732,62.46,1.0,0.0,0.0,1
1675,216493,129.25,1.0,0.0,0.0,1
8,1922,240.25,1.0,0.0,0.0,1
5358,5661606,1056.66,0.02,0.97,0.0,1
65,31216,480.25,0.74,0.0,0.0,1
5215,5425110,1040.29,0.03,0.96,0.0,1
121,17316,143.11,1.0,0.0,0.0,1
5405,5669334,1048.91,0.02,0.98,0.0,1
70,10094,144.2,0.99,0.0,0.01,1
5303,5562590,1048.95,0.02,0.98,0.0,1
116,73986,637.81,0.65,0.0,0.0,1
5381,5646726,1049.38,0.02,0.98,0.0,1
154,127412,827.35,0.5,0.0,0.01,1
5297,5566676,1050.91,0.02,0.97,0.0,1
174,128910,740.86,0.54,0.0,0.03,1
5326,5580048,1047.7,0.02,0.98,0.0,1
77,11424,148.36,1.0,0.0,0.0,1
5339,5592906,1047.56,0.02,0.98,0.0,1
87,12066,138.69,1.0,0.0,0.0,1
5212,5499346,1055.13,0.01,0.98,0.0,1
162,131334,810.7,0.51,0.0,0.01,1
5337,5601864,1049.63,0.02,0.98,0.0,1
72,11886,165.08,1.0,0.0,0.0,1
5395,5647662,1046.83,0.02,0.98,0.0,1
107,26364,246.39,0.9,0.0,0.0,1
5468,5748498,1051.3,0.01,0.99,0.0,1
68,8394,123.44,1.0,0.0,0.0,1
5313,5556812,1045.89,0.02,0.98,0.0,1
206,187590,910.63,0.44,0.0,0.01,1
5271,5506480,1044.67,0.03,0.95,0.0,1
156,77196,494.85,0.74,0.0,0.01,1
5213,5348170,1025.93,0.04,0.96,0.0,1
236,135190,572.84,0.67,0.0,0.01,1
5336,5593738,1048.3,0.02,0.98,0.0,1
102,49940,489.61,0.76,0.0,0.01,1
5325,5513962,1035.49,0.03,0.96,0.0,1
137,31666,231.14,0.92,0.0,0.01,1
5334,5532942,1037.3,0.03,0.96,0.0,1
133,16514,124.17,0.99,0.0,0.01,1
5280,5556176,1052.31,0.02,0.96,0.0,1
147,95700,651.02,0.62,0.0,0.02,1
5377,5684546,1057.2,0.01,0.98,0.0,1
96,73188,762.38,0.54,0.0,0.01,1
5348,5568284,1041.19,0.03,0.97,0.0,1
160,64488,403.05,0.79,0.0,0.01,1
5302,5550500,1046.87,0.02,0.98,0.0,1
112,48488,432.93,0.79,0.0,0.01,1
5357,5616124,1048.37,0.02,0.98,0.0,1
105,47576,453.1,0.79,0.0,0.01,1
5263,5502950,1045.59,0.02,0.98,0.0,1
93,11736,126.19,1.0,0.0,0.0,1
5364,5697966,1062.26,0.01,0.97,0.0,1
54,10710,198.33,1.0,0.0,0.0,1
5350,5626746,1051.73,0.01,0.99,0.0,1
65,10339,159.06,1.0,0.0,0.0,1
5360,5634412,1051.2,0.01,0.99,0.0,1
52,9516,183.0,1.0,0.0,0.0,1
5384,5567582,1034.1,0.03,0.97,0.0,1
134,15902,118.67,0.99,0.0,0.01,1
5271,5473280,1038.38,0.03,0.97,0.0,1
122,37776,309.64,0.86,0.0,0.0,1
5356,5569216,1039.81,0.03,0.97,0.0,1
117,14352,122.67,1.0,0.0,0.0,1
5297,5583690,1054.12,0.02,0.97,0.0,1
164,141494,862.77,0.49,0.0,0.01,1
5212,5438914,1043.54,0.02,0.97,0.0,1
192,120722,628.76,0.63,0.0,0.01,1
5297,5550168,1047.79,0.02,0.97,0.0,1
109,13580,124.59,0.99,0.0,0.01,1
5140,5365700,1043.91,0.02,0.98,0.0,1
100,13548,135.48,1.0,0.0,0.0,1
5293,5569488,1052.24,0.02,0.97,0.0,1
67,10812,161.37,1.0,0.0,0.0,1
5094,5352936,1050.83,0.02,0.97,0.0,1
162,148519,916.78,0.46,0.0,0.01,1
5067,5288206,1043.66,0.03,0.96,0.0,1
190,142798,751.57,0.55,0.0,0.01,1
5136,5416898,1054.69,0.01,0.98,0.0,1
62,10188,164.32,1.0,0.0,0.0,1
4984,5223524,1048.06,0.02,0.98,0.0,1
76,9948,130.89,1.0,0.0,0.0,1
4987,5217722,1046.26,0.02,0.98,0.0,1
92,13099,142.38,1.0,0.0,0.0,1
5090,5290424,1039.38,0.03,0.97,0.0,1
115,12768,111.03,1.0,0.0,0.0,1
4753,4916600,1034.42,0.03,0.96,0.0,1
244,193452,792.84,0.53,0.0,0.01,1
5026,5201872,1034.99,0.03,0.96,0.0,1
139,16392,117.93,1.0,0.0,0.0,1
4791,5029876,1049.86,0.02,0.98,0.0,1
85,13356,157.13,1.0,0.0,0.0,1
143,73142,511.48,0.73,0.0,0.01,1
4793,4995846,1042.32,0.02,0.98,0.0,1
4953,5200090,1049.89,0.02,0.97,0.0,1
133,78872,593.02,0.66,0.0,0.02,1
4998,5208406,1042.1,0.02,0.98,0.0,1
136,102110,750.81,0.56,0.0,0.01,1
4971,5173588,1040.75,0.03,0.97,0.0,1
163,112110,687.79,0.59,0.0,0.01,1
4917,5069844,1031.08,0.03,0.97,0.0,1
205,114620,559.12,0.69,0.0,0.0,1
5069,5302878,1046.14,0.02,0.96,0.0,1
227,191388,843.12,0.48,0.0,0.01,1
5017,5204468,1037.37,0.03,0.97,0.0,1
136,49646,365.04,0.82,0.0,0.01,1
4884,5076798,1039.48,0.03,0.97,0.0,1
158,59016,373.52,0.84,0.0,0.0,1
5068,5310790,1047.91,0.02,0.98,0.0,1
169,141004,834.34,0.5,0.0,0.02,1
4898,5118322,1044.98,0.02,0.97,0.0,1
221,195224,883.37,0.45,0.0,0.01,1
5053,5299090,1048.7,0.02,0.98,0.0,1
151,141877,939.58,0.42,0.0,0.01,1
5088,5353502,1052.18,0.01,0.99,0.0,1
68,10506,154.5,1.0,0.0,0.0,1
4944,5230124,1057.87,0.01,0.99,0.0,1
182,225940,1241.43,0.2,0.0,0.02,1
5034,5291196,1051.09,0.02,0.98,0.0,1
96,44992,468.67,0.76,0.0,0.01,1
5053,5390046,1066.7,0.01,0.96,0.0,1
59,24172,409.69,0.81,0.0,0.02,1
